filename,width,height,class,xmin,ymin,xmax,ymax
000007_jpg.rf.5c804e9f8ec43b083d8a2e266e9f23ac.jpg,640,640,Plastic,155,234,263,349
000007_jpg.rf.5db3e9ac05364d2c01737b10d30d8826.jpg,640,640,Plastic,540,200,625,232
000007_jpg.rf.616bfc9b8145dbdad175a44adbc79b17.jpg,640,640,Trash,210,311,432,641
000007_jpg.rf.616bfc9b8145dbdad175a44adbc79b17.jpg,640,640,Plastic,266,112,461,439
000007_jpg.rf.6574dc2c5bb35e392348d530ad5e2118.jpg,640,640,Trash,576,218,585,232
000007_jpg.rf.6574dc2c5bb35e392348d530ad5e2118.jpg,640,640,Plastic,159,283,266,396
000007_jpg.rf.6be57c6201b26f1cefe240f446405e89.jpg,640,640,Paper,347,200,459,234
000007_jpg.rf.6be57c6201b26f1cefe240f446405e89.jpg,640,640,Cardboard,134,257,199,305
000007_jpg.rf.6be57c6201b26f1cefe240f446405e89.jpg,640,640,Plastic,117,534,193,589
000007_jpg.rf.6be57c6201b26f1cefe240f446405e89.jpg,640,640,Paper,164,442,238,536
000007_jpg.rf.6be57c6201b26f1cefe240f446405e89.jpg,640,640,Plastic,344,462,356,472
000007_jpg.rf.6be57c6201b26f1cefe240f446405e89.jpg,640,640,Trash,247,441,262,477
000007_jpg.rf.721dd69f4fcff7a7107dc579cf21c903.jpg,640,640,Plastic,77,188,614,434
000007_jpg.rf.721dd69f4fcff7a7107dc579cf21c903.jpg,640,640,Plastic,77,271,126,392
000007_jpg.rf.7667f9572dce1131a8252e1da4167bd5.jpg,640,640,Plastic,433,344,631,493
000007_jpg.rf.a92e6f8d40b3418b30df1dfb343f50b8.jpg,640,640,Plastic,60,195,606,459
000007_jpg.rf.a92e6f8d40b3418b30df1dfb343f50b8.jpg,640,640,Plastic,60,234,111,358
000007_jpg.rf.d21acd138223b0f8456eb45f409ab87d.jpg,640,640,Trash,198,286,390,616
000007_jpg.rf.d21acd138223b0f8456eb45f409ab87d.jpg,640,640,Plastic,275,106,455,418
000007_jpg.rf.deb72db642d71dc7b9682062c22d7b43.jpg,640,640,Plastic,62,252,237,304
000007_jpg.rf.deb72db642d71dc7b9682062c22d7b43.jpg,640,640,Plastic,232,172,553,372
000007_jpg.rf.deb72db642d71dc7b9682062c22d7b43.jpg,640,640,Plastic,8,366,402,491
000007_jpg.rf.deb72db642d71dc7b9682062c22d7b43.jpg,640,640,Plastic,225,404,459,487
000007_jpg.rf.deb72db642d71dc7b9682062c22d7b43.jpg,640,640,Plastic,405,357,560,442
000007_jpg.rf.deb72db642d71dc7b9682062c22d7b43.jpg,640,640,Plastic,405,374,467,418
000007_jpg.rf.deb72db642d71dc7b9682062c22d7b43.jpg,640,640,Plastic,1,575,68,640
000007_jpg.rf.df2fc5b25ce61ad033da9f38ce9c060e.jpg,640,640,Plastic,407,272,596,335
000007_jpg.rf.df2fc5b25ce61ad033da9f38ce9c060e.jpg,640,640,Plastic,72,163,408,398
000007_jpg.rf.df2fc5b25ce61ad033da9f38ce9c060e.jpg,640,640,Plastic,222,384,634,529
000007_jpg.rf.df2fc5b25ce61ad033da9f38ce9c060e.jpg,640,640,Plastic,158,426,409,517
000007_jpg.rf.df2fc5b25ce61ad033da9f38ce9c060e.jpg,640,640,Plastic,51,366,219,457
000007_jpg.rf.df2fc5b25ce61ad033da9f38ce9c060e.jpg,640,640,Plastic,153,386,218,434
000007_jpg.rf.df2fc5b25ce61ad033da9f38ce9c060e.jpg,640,640,Plastic,584,633,627,641
000007_jpg.rf.f7ded09e49134d4a9f767bf2ea0a86f2.jpg,640,640,Plastic,45,206,563,438
000007_jpg.rf.f7ded09e49134d4a9f767bf2ea0a86f2.jpg,640,640,Plastic,517,278,563,394
000007_jpg.rf.f86b0fd53b56fc1b0fce54f0f8a656b7.jpg,640,640,Paper,174,200,288,234
000007_jpg.rf.f86b0fd53b56fc1b0fce54f0f8a656b7.jpg,640,640,Cardboard,439,240,506,288
000007_jpg.rf.f86b0fd53b56fc1b0fce54f0f8a656b7.jpg,640,640,Plastic,474,514,546,573
000007_jpg.rf.f86b0fd53b56fc1b0fce54f0f8a656b7.jpg,640,640,Paper,418,428,494,519
000007_jpg.rf.f86b0fd53b56fc1b0fce54f0f8a656b7.jpg,640,640,Plastic,301,458,314,467
000007_jpg.rf.f86b0fd53b56fc1b0fce54f0f8a656b7.jpg,640,640,Trash,395,431,409,466
000007_jpg.rf.fc304ee1596e89529b98bafb6fc444f7.jpg,640,640,Plastic,55,420,136,445
000007_jpg.rf.fc304ee1596e89529b98bafb6fc444f7.jpg,640,640,Trash,2,24,62,35
000007_JPG_jpg.rf.06db824e4c4be0acf04d7a94c38a6315.jpg,640,640,Plastic,189,226,271,256
000007_JPG_jpg.rf.1333066b0956a411cfd4212b66b876af.jpg,640,640,Metal,312,282,369,337
000007_JPG_jpg.rf.1333066b0956a411cfd4212b66b876af.jpg,640,640,Trash,320,422,333,434
000007_JPG_jpg.rf.1333066b0956a411cfd4212b66b876af.jpg,640,640,Trash,294,272,300,289
000007_JPG_jpg.rf.2b81ce1b4aec56a3f35f7e673681f2c2.jpg,640,640,Plastic,181,239,260,273
000007_JPG_jpg.rf.6dbb6a9b2f275673aae0b65ecba60e62.jpg,640,640,Metal,314,329,364,383
000007_JPG_jpg.rf.6dbb6a9b2f275673aae0b65ecba60e62.jpg,640,640,Trash,223,327,235,339
000007_JPG_jpg.rf.6dbb6a9b2f275673aae0b65ecba60e62.jpg,640,640,Trash,363,313,379,319
000007_JPG_jpg.rf.82e9ae8dac496b29c50f55fb28d2020f.jpg,640,640,Plastic,388,224,470,256
000007_JPG_jpg.rf.da61a81e28e2aec78256d72af68b0608.jpg,640,640,Plastic,231,278,634,458
000007_JPG_jpg.rf.dd238edc70c08680616a293ec8b1e354.jpg,640,640,Plastic,178,10,356,418
000007_JPG_jpg.rf.eaad7dbbd5386d4064bf0c1d91812a40.jpg,640,640,Plastic,269,218,461,638
000007_JPG_jpg.rf.fd520cd50756ae6968d86f1dddf286cf.jpg,640,640,Metal,293,331,346,389
000007_JPG_jpg.rf.fd520cd50756ae6968d86f1dddf286cf.jpg,640,640,Trash,431,328,444,341
000007_JPG_jpg.rf.fd520cd50756ae6968d86f1dddf286cf.jpg,640,640,Trash,277,315,293,322
000008_jpg.rf.15419079e4db65850392b3729206da87.jpg,640,640,Glass,217,73,260,95
000008_jpg.rf.15419079e4db65850392b3729206da87.jpg,640,640,Metal,356,225,456,342
000008_jpg.rf.15419079e4db65850392b3729206da87.jpg,640,640,Trash,295,186,312,197
000008_jpg.rf.15419079e4db65850392b3729206da87.jpg,640,640,Glass,157,542,176,555
000008_jpg.rf.15419079e4db65850392b3729206da87.jpg,640,640,Glass,279,116,293,130
000008_jpg.rf.15419079e4db65850392b3729206da87.jpg,640,640,Trash,174,379,201,388
000008_jpg.rf.15419079e4db65850392b3729206da87.jpg,640,640,Trash,414,488,465,516
000008_jpg.rf.1ffb6f39f5d1e209c61f5bb8814d5d8f.jpg,640,640,Glass,243,68,288,95
000008_jpg.rf.1ffb6f39f5d1e209c61f5bb8814d5d8f.jpg,640,640,Metal,369,249,481,375
000008_jpg.rf.1ffb6f39f5d1e209c61f5bb8814d5d8f.jpg,640,640,Trash,316,197,334,209
000008_jpg.rf.1ffb6f39f5d1e209c61f5bb8814d5d8f.jpg,640,640,Glass,136,560,157,573
000008_jpg.rf.1ffb6f39f5d1e209c61f5bb8814d5d8f.jpg,640,640,Glass,305,121,320,134
000008_jpg.rf.1ffb6f39f5d1e209c61f5bb8814d5d8f.jpg,640,640,Trash,170,387,199,399
000008_jpg.rf.1ffb6f39f5d1e209c61f5bb8814d5d8f.jpg,640,640,Trash,413,533,468,560
000008_jpg.rf.22dfc03bfe4c2178281b71fdec27c0d8.jpg,640,640,Plastic,1,1,475,379
000008_jpg.rf.22dfc03bfe4c2178281b71fdec27c0d8.jpg,640,640,Cardboard,2,535,500,641
000008_jpg.rf.22dfc03bfe4c2178281b71fdec27c0d8.jpg,640,640,Cardboard,1,1,637,608
000008_jpg.rf.29070cc07803e9da948578e7d5bff4af.jpg,640,640,Plastic,1,1,478,388
000008_jpg.rf.29070cc07803e9da948578e7d5bff4af.jpg,640,640,Cardboard,1,582,477,638
000008_jpg.rf.29070cc07803e9da948578e7d5bff4af.jpg,640,640,Cardboard,1,1,641,615
000008_jpg.rf.297a96a802bbad4423f32cad0a716cfd.jpg,640,640,Paper,364,443,455,535
000008_jpg.rf.3ee3625d15299b663381fe44e9bf1b57.jpg,640,640,Glass,82,187,105,232
000008_jpg.rf.3ee3625d15299b663381fe44e9bf1b57.jpg,640,640,Metal,225,358,350,457
000008_jpg.rf.3ee3625d15299b663381fe44e9bf1b57.jpg,640,640,Trash,196,280,206,299
000008_jpg.rf.3ee3625d15299b663381fe44e9bf1b57.jpg,640,640,Glass,587,169,601,189
000008_jpg.rf.3ee3625d15299b663381fe44e9bf1b57.jpg,640,640,Glass,122,256,137,271
000008_jpg.rf.3ee3625d15299b663381fe44e9bf1b57.jpg,640,640,Trash,411,171,421,199
000008_jpg.rf.3ee3625d15299b663381fe44e9bf1b57.jpg,640,640,Trash,499,438,533,490
000008_jpg.rf.40266bbf29dc1e3c73a9a300ea839016.jpg,640,640,Plastic,1,162,412,641
000008_jpg.rf.40266bbf29dc1e3c73a9a300ea839016.jpg,640,640,Cardboard,579,113,641,559
000008_jpg.rf.40266bbf29dc1e3c73a9a300ea839016.jpg,640,640,Cardboard,1,1,641,641
000008_jpg.rf.446ce40e6c9669736d76fd72ab159979.jpg,640,640,Plastic,143,304,241,399
000008_jpg.rf.446ce40e6c9669736d76fd72ab159979.jpg,640,640,Plastic,180,144,258,189
000008_jpg.rf.446ce40e6c9669736d76fd72ab159979.jpg,640,640,Plastic,353,1,629,67
000008_jpg.rf.4b16506e07758eb7b286083ccae974de.jpg,640,640,Paper,188,441,278,525
000008_jpg.rf.5abcafdcb985b79fb18c77d0a5d4e1d1.jpg,640,640,Plastic,198,213,359,310
000008_jpg.rf.5abcafdcb985b79fb18c77d0a5d4e1d1.jpg,640,640,Plastic,324,284,361,309
000008_jpg.rf.5abcafdcb985b79fb18c77d0a5d4e1d1.jpg,640,640,Trash,421,78,641,244
000008_jpg.rf.5abcafdcb985b79fb18c77d0a5d4e1d1.jpg,640,640,Metal,491,281,512,294
000008_jpg.rf.5abcafdcb985b79fb18c77d0a5d4e1d1.jpg,640,640,Trash,539,327,555,338
000008_jpg.rf.5abcafdcb985b79fb18c77d0a5d4e1d1.jpg,640,640,Plastic,487,239,641,302
000008_jpg.rf.5abcafdcb985b79fb18c77d0a5d4e1d1.jpg,640,640,Plastic,634,242,641,253
000008_jpg.rf.5abcafdcb985b79fb18c77d0a5d4e1d1.jpg,640,640,Plastic,632,243,641,254
000008_jpg.rf.5abcafdcb985b79fb18c77d0a5d4e1d1.jpg,640,640,Trash,597,369,635,460
000008_jpg.rf.5abcafdcb985b79fb18c77d0a5d4e1d1.jpg,640,640,Metal,402,398,414,406
000008_jpg.rf.5abcafdcb985b79fb18c77d0a5d4e1d1.jpg,640,640,Plastic,580,340,634,376
000008_jpg.rf.6118dbdcee723e5a7a4c60db64e8c091.jpg,640,640,Plastic,298,240,457,329
000008_jpg.rf.6118dbdcee723e5a7a4c60db64e8c091.jpg,640,640,Plastic,297,297,333,322
000008_jpg.rf.6118dbdcee723e5a7a4c60db64e8c091.jpg,640,640,Trash,1,81,254,240
000008_jpg.rf.6118dbdcee723e5a7a4c60db64e8c091.jpg,640,640,Metal,154,281,174,294
000008_jpg.rf.6118dbdcee723e5a7a4c60db64e8c091.jpg,640,640,Trash,108,321,124,332
000008_jpg.rf.6118dbdcee723e5a7a4c60db64e8c091.jpg,640,640,Plastic,23,239,180,291
000008_jpg.rf.6118dbdcee723e5a7a4c60db64e8c091.jpg,640,640,Plastic,1,222,42,245
000008_jpg.rf.6118dbdcee723e5a7a4c60db64e8c091.jpg,640,640,Plastic,27,234,43,246
000008_jpg.rf.6118dbdcee723e5a7a4c60db64e8c091.jpg,640,640,Plastic,1,306,34,472
000008_jpg.rf.6118dbdcee723e5a7a4c60db64e8c091.jpg,640,640,Trash,21,356,63,446
000008_jpg.rf.6118dbdcee723e5a7a4c60db64e8c091.jpg,640,640,Metal,237,401,248,409
000008_jpg.rf.6118dbdcee723e5a7a4c60db64e8c091.jpg,640,640,Plastic,30,329,82,363
000008_jpg.rf.6118dbdcee723e5a7a4c60db64e8c091.jpg,640,640,Plastic,1,85,51,116
000008_jpg.rf.7fdd91f21ad774b0067a9f666398ee86.jpg,640,640,Paper,123,178,205,275
000008_jpg.rf.835ba441bdf1c068491b0273916088bb.jpg,640,640,Plastic,176,239,345,330
000008_jpg.rf.835ba441bdf1c068491b0273916088bb.jpg,640,640,Plastic,309,285,346,312
000008_jpg.rf.835ba441bdf1c068491b0273916088bb.jpg,640,640,Trash,373,31,625,201
000008_jpg.rf.835ba441bdf1c068491b0273916088bb.jpg,640,640,Metal,471,246,493,260
000008_jpg.rf.835ba441bdf1c068491b0273916088bb.jpg,640,640,Trash,528,282,545,293
000008_jpg.rf.835ba441bdf1c068491b0273916088bb.jpg,640,640,Plastic,461,200,628,243
000008_jpg.rf.835ba441bdf1c068491b0273916088bb.jpg,640,640,Plastic,603,172,626,191
000008_jpg.rf.835ba441bdf1c068491b0273916088bb.jpg,640,640,Plastic,602,180,618,192
000008_jpg.rf.835ba441bdf1c068491b0273916088bb.jpg,640,640,Plastic,625,279,639,344
000008_jpg.rf.835ba441bdf1c068491b0273916088bb.jpg,640,640,Trash,597,308,639,387
000008_jpg.rf.835ba441bdf1c068491b0273916088bb.jpg,640,640,Metal,408,382,420,391
000008_jpg.rf.835ba441bdf1c068491b0273916088bb.jpg,640,640,Plastic,574,281,628,317
000008_jpg.rf.835ba441bdf1c068491b0273916088bb.jpg,640,640,Plastic,576,27,610,43
000008_JPG_jpg.rf.06d5941c2658e3038255563be38e5a49.jpg,640,640,Plastic,355,280,371,288
000008_JPG_jpg.rf.1e3e4d8510d5e0f7d788e550245a4d43.jpg,640,640,Plastic,262,293,375,401
000008_JPG_jpg.rf.7dfadd55317b7ac92a299ca45064620a.jpg,640,640,Plastic,271,284,404,338
000008_JPG_jpg.rf.833e81f2a117e6bc5ceb2dd8dbb70910.jpg,640,640,Plastic,267,275,376,395
000008_JPG_jpg.rf.9f86080d1a44178ce04ed96ed6ee6004.jpg,640,640,Paper,428,14,539,107
000008_JPG_jpg.rf.e34a658deb68c0b5f52210601bf54120.jpg,640,640,Plastic,287,272,403,372
000008_JPG_jpg.rf.efccc9461b0b2f0bcb290782f5bbc695.jpg,640,640,Paper,388,536,502,641
000009_jpg.rf.24c0fafb4959791648ad4db62f5ced5a.jpg,640,640,Cardboard,421,135,463,185
000009_jpg.rf.24c0fafb4959791648ad4db62f5ced5a.jpg,640,640,Plastic,464,612,471,641
000009_jpg.rf.293d515fb6d32c8fc843bf350e7b1416.jpg,640,640,Metal,282,307,353,361
000009_jpg.rf.293d515fb6d32c8fc843bf350e7b1416.jpg,640,640,Metal,284,314,297,325
000009_jpg.rf.2a033cf9d821ffd245c80972bbbfc08a.jpg,640,640,Plastic,446,401,545,517
000009_jpg.rf.2a033cf9d821ffd245c80972bbbfc08a.jpg,640,640,Trash,100,214,354,405
000009_jpg.rf.402f6dfaa06ca133b6449400dc9b9a36.jpg,640,640,Plastic,414,461,535,563
000009_jpg.rf.402f6dfaa06ca133b6449400dc9b9a36.jpg,640,640,Trash,214,96,416,364
000009_jpg.rf.4fd6b39e7dc2f61cc442d52857c7d578.jpg,640,640,Cardboard,422,460,465,511
000009_jpg.rf.4fd6b39e7dc2f61cc442d52857c7d578.jpg,640,640,Plastic,439,1,443,18
000009_jpg.rf.528ae828bcf2b0a2be6f0ae67a1130a6.jpg,640,640,Plastic,99,410,207,528
000009_jpg.rf.528ae828bcf2b0a2be6f0ae67a1130a6.jpg,640,640,Trash,294,192,544,404
000009_jpg.rf.564aa14bb71be231fe29883b354e3d9c.jpg,640,640,Plastic,363,49,606,245
000009_jpg.rf.564aa14bb71be231fe29883b354e3d9c.jpg,640,640,Paper,140,549,275,600
000009_jpg.rf.564aa14bb71be231fe29883b354e3d9c.jpg,640,640,Plastic,447,67,462,88
000009_jpg.rf.59b12dc9d13d336e0f5e43a12c501565.jpg,640,640,Plastic,46,373,255,631
000009_jpg.rf.59b12dc9d13d336e0f5e43a12c501565.jpg,640,640,Paper,575,103,628,249
000009_jpg.rf.59b12dc9d13d336e0f5e43a12c501565.jpg,640,640,Plastic,63,468,86,483
000009_jpg.rf.65ced5e51c2530183378b67da1b00e68.jpg,640,640,Cardboard,330,377,404,442
000009_jpg.rf.65ced5e51c2530183378b67da1b00e68.jpg,640,640,Trash,109,342,120,360
000009_jpg.rf.65ced5e51c2530183378b67da1b00e68.jpg,640,640,Plastic,554,300,564,307
000009_jpg.rf.65ced5e51c2530183378b67da1b00e68.jpg,640,640,Trash,230,353,249,368
000009_jpg.rf.65ced5e51c2530183378b67da1b00e68.jpg,640,640,Trash,315,309,319,318
000009_jpg.rf.65ced5e51c2530183378b67da1b00e68.jpg,640,640,Trash,248,345,256,355
000009_jpg.rf.693f3bff771230a826284ad7d3b30509.jpg,640,640,Plastic,212,530,292,639
000009_jpg.rf.693f3bff771230a826284ad7d3b30509.jpg,640,640,Plastic,165,446,206,482
000009_jpg.rf.693f3bff771230a826284ad7d3b30509.jpg,640,640,Cardboard,56,150,159,254
000009_jpg.rf.693f3bff771230a826284ad7d3b30509.jpg,640,640,Plastic,581,134,639,368
000009_jpg.rf.693f3bff771230a826284ad7d3b30509.jpg,640,640,Plastic,622,135,639,151
000009_jpg.rf.7ee297ea214941f8a2fb8826df2e5436.jpg,640,640,Metal,283,288,338,360
000009_jpg.rf.7ee297ea214941f8a2fb8826df2e5436.jpg,640,640,Metal,319,290,330,303
000009_jpg.rf.87f140339101419aba915c970f6bfc87.jpg,640,640,Trash,85,76,199,362
000009_jpg.rf.87f140339101419aba915c970f6bfc87.jpg,640,640,Cardboard,381,53,515,370
000009_jpg.rf.8f31f2e86a5d8fcb9255d4dd11245a4c.jpg,640,640,Metal,306,280,362,349
000009_jpg.rf.8f31f2e86a5d8fcb9255d4dd11245a4c.jpg,640,640,Metal,310,283,321,295
000009_jpg.rf.90d1e0fea8b94a7b841e6cc565662dd2.jpg,640,640,Trash,267,72,569,191
000009_jpg.rf.90d1e0fea8b94a7b841e6cc565662dd2.jpg,640,640,Cardboard,242,380,573,522
000009_jpg.rf.f05856c8928a092203adc28088fb25d1.jpg,640,640,Cardboard,470,196,522,238
000009_jpg.rf.f05856c8928a092203adc28088fb25d1.jpg,640,640,Plastic,21,133,47,142
000009_jpg.rf.fda5fb56e0a359f89a179f4b20d9dec7.jpg,640,640,Cardboard,235,369,306,432
000009_jpg.rf.fda5fb56e0a359f89a179f4b20d9dec7.jpg,640,640,Trash,506,316,517,332
000009_jpg.rf.fda5fb56e0a359f89a179f4b20d9dec7.jpg,640,640,Plastic,73,310,83,316
000009_jpg.rf.fda5fb56e0a359f89a179f4b20d9dec7.jpg,640,640,Trash,382,336,400,350
000009_jpg.rf.fda5fb56e0a359f89a179f4b20d9dec7.jpg,640,640,Trash,311,300,315,308
000009_jpg.rf.fda5fb56e0a359f89a179f4b20d9dec7.jpg,640,640,Trash,375,329,382,339
000009_JPG_jpg.rf.19cdc218a6f4bb1189f1e45ec8b4e32f.jpg,640,640,Cardboard,210,161,499,455
000009_JPG_jpg.rf.35cfe282a56594a621d4ff612942c92d.jpg,640,640,Cardboard,192,214,491,504
000009_JPG_jpg.rf.3cf924378496654705ae767611917c44.jpg,640,640,Paper,165,127,362,346
000009_JPG_jpg.rf.3cf924378496654705ae767611917c44.jpg,640,640,Paper,473,152,618,274
000009_JPG_jpg.rf.3cf924378496654705ae767611917c44.jpg,640,640,Plastic,163,85,365,217
000009_JPG_jpg.rf.3cf924378496654705ae767611917c44.jpg,640,640,Plastic,474,103,637,179
000009_JPG_jpg.rf.3cf924378496654705ae767611917c44.jpg,640,640,Paper,228,4,277,199
000009_JPG_jpg.rf.3de975f295c60146d2d6fb712ec3d268.jpg,640,640,Plastic,313,237,334,363
000009_JPG_jpg.rf.4f1ab9aef8610f23e5158079d9ada0a1.jpg,640,640,Plastic,278,320,408,339
000009_JPG_jpg.rf.7f9bf6f8108def36ed62ebaae5244a94.jpg,640,640,Paper,274,121,471,341
000009_JPG_jpg.rf.7f9bf6f8108def36ed62ebaae5244a94.jpg,640,640,Paper,18,155,167,278
000009_JPG_jpg.rf.7f9bf6f8108def36ed62ebaae5244a94.jpg,640,640,Plastic,272,80,474,212
000009_JPG_jpg.rf.7f9bf6f8108def36ed62ebaae5244a94.jpg,640,640,Plastic,1,108,161,186
000009_JPG_jpg.rf.7f9bf6f8108def36ed62ebaae5244a94.jpg,640,640,Paper,360,3,399,194
000009_JPG_jpg.rf.919e339f8356830b2f3e4a1d97b8fb23.jpg,640,640,Cardboard,151,150,436,437
000009_JPG_jpg.rf.d62ea83d60a2bb4e80e3cf10795944ef.jpg,640,640,Plastic,235,316,358,337
000009_JPG_jpg.rf.da1e9d413fb94bce14ec3a6166aa4146.jpg,640,640,Paper,154,134,346,348
000009_JPG_jpg.rf.da1e9d413fb94bce14ec3a6166aa4146.jpg,640,640,Paper,459,138,597,253
000009_JPG_jpg.rf.da1e9d413fb94bce14ec3a6166aa4146.jpg,640,640,Plastic,152,93,350,222
000009_JPG_jpg.rf.da1e9d413fb94bce14ec3a6166aa4146.jpg,640,640,Plastic,453,84,614,156
000009_JPG_jpg.rf.da1e9d413fb94bce14ec3a6166aa4146.jpg,640,640,Paper,199,1,266,205
000009_JPG_jpg.rf.e30e085114d397a80ee607ea1bc8223e.jpg,640,640,Plastic,204,344,309,388
000009_JPG_jpg.rf.e30e085114d397a80ee607ea1bc8223e.jpg,640,640,Plastic,387,199,412,270
000009_JPG_jpg.rf.e30e085114d397a80ee607ea1bc8223e.jpg,640,640,Plastic,370,242,419,268
000010_jpg.rf.0571c43743e8a698285198f0a62405b1.jpg,640,640,Plastic,14,1,391,334
000010_jpg.rf.0571c43743e8a698285198f0a62405b1.jpg,640,640,Plastic,285,1,391,334
000010_jpg.rf.0571c43743e8a698285198f0a62405b1.jpg,640,640,Plastic,223,93,563,284
000010_jpg.rf.0571c43743e8a698285198f0a62405b1.jpg,640,640,Trash,600,213,637,273
000010_jpg.rf.1bca46ac01a506457d5be4cb600061ab.jpg,640,640,Plastic,40,198,442,456
000010_jpg.rf.313adac55cc265b3e83e1765304828b8.jpg,640,640,Glass,194,386,263,454
000010_jpg.rf.313adac55cc265b3e83e1765304828b8.jpg,640,640,Trash,166,320,173,331
000010_jpg.rf.3d4f9884becac62ac5a79fb4f3b588ce.jpg,640,640,Plastic,264,309,472,426
000010_jpg.rf.3d4f9884becac62ac5a79fb4f3b588ce.jpg,640,640,Plastic,264,310,282,326
000010_jpg.rf.4308d696cad43c00719631cdc11814ee.jpg,640,640,Glass,170,381,240,445
000010_jpg.rf.4308d696cad43c00719631cdc11814ee.jpg,640,640,Trash,287,473,298,481
000010_jpg.rf.5ba07223de9de08e96dc00d021e2591b.jpg,640,640,Glass,396,199,463,263
000010_jpg.rf.5ba07223de9de08e96dc00d021e2591b.jpg,640,640,Trash,336,167,347,174
000010_jpg.rf.64f4ec403d136b3034601f5deb050a42.jpg,640,640,Plastic,258,208,478,333
000010_jpg.rf.64f4ec403d136b3034601f5deb050a42.jpg,640,640,Plastic,258,316,277,333
000010_jpg.rf.931270982c5fff5b8ab86dabc6875fc5.jpg,640,640,Plastic,150,187,431,618
000010_jpg.rf.953ecf33a133aae3c3958a963c3d6d4e.jpg,640,640,Plastic,181,197,444,604
000010_jpg.rf.9a2d48dc52a4b7ffe56fcf5200ec37b3.jpg,640,640,Plastic,268,594,281,611
000010_jpg.rf.9a2d48dc52a4b7ffe56fcf5200ec37b3.jpg,640,640,Plastic,270,581,281,595
000010_jpg.rf.9a2d48dc52a4b7ffe56fcf5200ec37b3.jpg,640,640,Plastic,237,189,253,211
000010_jpg.rf.9a2d48dc52a4b7ffe56fcf5200ec37b3.jpg,640,640,Plastic,212,144,229,165
000010_jpg.rf.9a2d48dc52a4b7ffe56fcf5200ec37b3.jpg,640,640,Plastic,196,156,214,179
000010_jpg.rf.9a2d48dc52a4b7ffe56fcf5200ec37b3.jpg,640,640,Paper,354,130,480,313
000010_jpg.rf.9a2d48dc52a4b7ffe56fcf5200ec37b3.jpg,640,640,Plastic,131,537,138,546
000010_jpg.rf.9a2d48dc52a4b7ffe56fcf5200ec37b3.jpg,640,640,Trash,401,73,413,104
000010_jpg.rf.a57eea623cbb20956fb6b992ceceab10.jpg,640,640,Plastic,302,258,382,298
000010_jpg.rf.e6fd46493c8453921c3ee31310556c70.jpg,640,640,Plastic,249,45,261,61
000010_jpg.rf.e6fd46493c8453921c3ee31310556c70.jpg,640,640,Plastic,251,61,262,74
000010_jpg.rf.e6fd46493c8453921c3ee31310556c70.jpg,640,640,Plastic,257,442,273,463
000010_jpg.rf.e6fd46493c8453921c3ee31310556c70.jpg,640,640,Plastic,237,488,253,510
000010_jpg.rf.e6fd46493c8453921c3ee31310556c70.jpg,640,640,Plastic,220,475,237,498
000010_jpg.rf.e6fd46493c8453921c3ee31310556c70.jpg,640,640,Paper,373,328,497,510
000010_jpg.rf.e6fd46493c8453921c3ee31310556c70.jpg,640,640,Plastic,119,119,126,128
000010_jpg.rf.e6fd46493c8453921c3ee31310556c70.jpg,640,640,Trash,429,534,441,566
000010_jpg.rf.e7ad132e818913ea2479b5d9a8dde202.jpg,640,640,Trash,79,608,133,626
000010_jpg.rf.e7ad132e818913ea2479b5d9a8dde202.jpg,640,640,Plastic,365,246,403,333
000010_jpg.rf.fe0d97a1502ea363b500664cbc36d521.jpg,640,640,Trash,54,376,58,391
000010_jpg.rf.fe0d97a1502ea363b500664cbc36d521.jpg,640,640,Plastic,458,509,471,529
000010_JPG_jpg.rf.07a5f9f42b936c38fc69cfe127f0638e.jpg,640,640,Plastic,167,406,204,428
000010_JPG_jpg.rf.07a5f9f42b936c38fc69cfe127f0638e.jpg,640,640,Plastic,167,411,172,422
000010_JPG_jpg.rf.07a5f9f42b936c38fc69cfe127f0638e.jpg,640,640,Plastic,225,473,232,481
000010_JPG_jpg.rf.2119eb4fef625917f5e0619f3500a52e.jpg,640,640,Trash,286,241,389,368
000010_JPG_jpg.rf.2119eb4fef625917f5e0619f3500a52e.jpg,640,640,Trash,345,293,386,334
000010_JPG_jpg.rf.2119eb4fef625917f5e0619f3500a52e.jpg,640,640,Trash,328,250,365,297
000010_JPG_jpg.rf.2119eb4fef625917f5e0619f3500a52e.jpg,640,640,Trash,369,1,422,36
000010_JPG_jpg.rf.2119eb4fef625917f5e0619f3500a52e.jpg,640,640,Trash,576,83,602,97
000010_JPG_jpg.rf.247ab4b3aa01c8926b274a58f2efed21.jpg,640,640,Plastic,410,230,444,252
000010_JPG_jpg.rf.247ab4b3aa01c8926b274a58f2efed21.jpg,640,640,Plastic,439,236,444,246
000010_JPG_jpg.rf.247ab4b3aa01c8926b274a58f2efed21.jpg,640,640,Plastic,383,181,389,189
000010_JPG_jpg.rf.5b414628ff0eb93d219f4bab0cda933d.jpg,640,640,Plastic,440,380,477,400
000010_JPG_jpg.rf.5b414628ff0eb93d219f4bab0cda933d.jpg,640,640,Plastic,471,382,477,393
000010_JPG_jpg.rf.5b414628ff0eb93d219f4bab0cda933d.jpg,640,640,Plastic,419,451,425,459
000010_JPG_jpg.rf.7578f09385cc08228497fb682718beee.jpg,640,640,Plastic,139,287,248,337
